ret,stdev,strategy
0.08347666816842447,0.15023024795099582,long_only
0.057266246422062024,0.05070310033272709,long_only
0.082605395036768,0.10717016809840736,long_only
0.07951141574498834,0.10078693993955047,long_only
0.08748758798311398,0.12369617101686134,long_only
0.07063828201528002,0.10091983736602533,long_only
0.07970869705212856,0.11451280052783155,long_only
0.050328938447315785,0.08107257159315004,long_only
0.10856320545368216,0.1993010485066395,long_only
0.07744865752632407,0.11189577191243713,long_only
0.07555137742327402,0.08645918230678667,long_only
0.07393838920257514,0.09188177054276064,long_only
0.08186544366047055,0.10572078848383626,long_only
0.10619505423449721,0.19284665306135415,long_only
0.09626740631201793,0.1562987294633227,long_only
0.09432802933485271,0.15362410054286865,long_only
0.08834972824264313,0.12851689590478588,long_only
0.07954494759268435,0.1127466089988005,long_only
0.06113724986929298,0.10943399309472632,long_only
0.06386803678666217,0.06339045686764158,long_only
0.07568377978846669,0.1002977370754976,long_only
0.06477472139580401,0.0637078351270047,long_only
0.06433730007702602,0.07557277669850619,long_only
0.0659665401197,0.10846765546399188,long_only
0.09524869137442643,0.14575975293235408,long_only
0.07683308879971155,0.09043327205565709,long_only
0.0810454430563175,0.10379250860222138,long_only
0.07189934260945512,0.08556517090760096,long_only
0.07415476467295101,0.08795964580191921,long_only
0.10674784067824168,0.18844894687937078,long_only
0.08863249452652691,0.1298441305750845,long_only
0.09885614984707973,0.15879573181864673,long_only
0.1063872086500707,0.19653870130534545,long_only
0.08431923405213182,0.113671836937128,long_only
0.060777273233734816,0.07680971958101307,long_only
0.09520593858128765,0.14799522324331274,long_only
0.07364648699232207,0.09223885620371428,long_only
0.06368613959883881,0.10033859411189507,long_only
0.09314479584136898,0.1500344682742885,long_only
0.08481574142781423,0.123887102655576,long_only
0.06924507930723804,0.10894055523083253,long_only
0.10058376313579115,0.16067093461889156,long_only
0.06296937792674424,0.05989404895192468,long_only
0.0910357386172089,0.14099058901119313,long_only
0.08526718136909474,0.11517581893578732,long_only
0.08547322518615068,0.12297777584934472,long_only
0.04601725482184006,0.1092559406057629,long_only
0.09519632488506788,0.17140907783475512,long_only
0.0825762752855403,0.1268224838546829,long_only
0.06344283281357671,0.10411493362660049,long_only
0.0748673959771726,0.1044686167531854,long_only
0.07182207866821785,0.08023556929518937,long_only
0.10256783902029551,0.16856912629843684,long_only
0.06302620035127529,0.09635754927021861,long_only
0.0526156468331721,0.09360220768062773,long_only
0.08689071323327738,0.12756706794820083,long_only
0.04775618856358019,0.10600505943191602,long_only
0.09198579871157608,0.14315112122447776,long_only
0.07196026290110923,0.09824015579745307,long_only
0.07231175722023445,0.1108352921029336,long_only
0.05225427830212334,0.051476419678104596,long_only
0.0832954276851627,0.10870665460468872,long_only
0.07304253792639466,0.09196737492762246,long_only
0.08590007570088115,0.12758500094818048,long_only
0.0743120590762576,0.10369350834932771,long_only
0.08130809487878601,0.10051172944246589,long_only
0.10179441840867356,0.16870506897345297,long_only
0.10157864439574371,0.17395724137343155,long_only
0.07048454847653479,0.11463055376428066,long_only
0.06239865801142368,0.06715975518310763,long_only
0.07292164817278815,0.09480418747624442,long_only
0.07525979487145863,0.11540889375690597,long_only
0.09108161170612888,0.15642787381327397,long_only
0.07708186008894699,0.1226894699084951,long_only
0.07185451609283308,0.09936290990109047,long_only
0.04972991316754509,0.04898596795537968,long_only
0.08032602509294476,0.12203694462255522,long_only
0.09722725402244681,0.14956253275421547,long_only
0.056540859568471394,0.10509611342964147,long_only
0.06656118934730175,0.10264356178221797,long_only
0.09389734073293501,0.15466577417154267,long_only
0.07868324711159178,0.09408565066355974,long_only
