gamma,ret,stdev,weights,name
0.01,11.789714847893478,34.26094963159698,[  89.9434  -39.8176   78.8387 -127.9645],AI_Infra_Balanced
1.0985411419875584,0.15846207450947053,0.3154110224047027,[ 0.8402  0.3473  0.7743 -0.9618],AI_Infra_Balanced
100.0,0.05278413334010225,0.04721118874075263,[0.0306 0.7122 0.065  0.1921],AI_Infra_Balanced
